,datetime_from,price,price1,price2,price3,is_weekend,is_holiday,dayofweek_sin,dayofweek_cos,month_sin,month_cos,hour_sin,hour_cos
17,2024-07-01 17:00:00,298.1,263.95,247.52,221.464,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9659258262890681,-0.2588190451025215
18,2024-07-01 18:00:00,364.74,277.34,280.72,278.815,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
19,2024-07-01 19:00:00,287.18,248.4,213.33,222.072,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203
20,2024-07-01 20:00:00,202.02,189.91,145.34,153.107,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.866025403784439,0.49999999999999933
21,2024-07-01 21:00:00,191.94,162.0,123.64,118.679,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.7071067811865477,0.7071067811865474
22,2024-07-01 22:00:00,107.2,151.88,117.96,106.709,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
23,2024-07-01 23:00:00,106.91,136.35,110.75,100.352,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.25881904510252157,0.9659258262890681
24,2024-07-02 00:00:00,99.84,121.26,104.18,95.612,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.0,1.0
25,2024-07-02 01:00:00,95.52,114.02,103.18,93.174,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.25881904510252074,0.9659258262890683
26,2024-07-02 02:00:00,95.23,115.74,102.94,93.678,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
27,2024-07-02 03:00:00,100.56,120.53,106.32,104.669,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.7071067811865476,0.7071067811865476
28,2024-07-02 04:00:00,122.79,139.18,119.03,122.26,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
29,2024-07-02 05:00:00,111.33,141.21,125.14,149.214,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.9659258262890682,0.25881904510252096
30,2024-07-02 06:00:00,107.43,132.88,113.0,128.035,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
31,2024-07-02 07:00:00,98.58,121.5,95.66,105.012,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.9659258262890683,-0.25881904510252063
32,2024-07-02 08:00:00,86.83,110.53,86.53,87.162,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
33,2024-07-02 09:00:00,87.3,105.25,81.18,78.436,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.7071067811865476,-0.7071067811865475
34,2024-07-02 10:00:00,87.62,106.19,81.58,73.386,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.5000000000000003,-0.8660254037844385
35,2024-07-02 11:00:00,87.23,109.59,87.06,73.735,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.258819045102521,-0.9659258262890682
36,2024-07-02 12:00:00,90.0,109.01,92.54,75.004,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
37,2024-07-02 13:00:00,98.22,123.32,100.39,92.217,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.25881904510252035,-0.9659258262890684
38,2024-07-02 14:00:00,103.0,138.23,116.62,100.722,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388
39,2024-07-02 15:00:00,105.11,185.26,114.67,110.045,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.7071067811865471,-0.7071067811865479
40,2024-07-02 16:00:00,107.81,251.67,155.64,138.43,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
41,2024-07-02 17:00:00,130.15,290.56,239.54,219.046,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.9659258262890681,-0.2588190451025215
42,2024-07-02 18:00:00,171.24,287.71,278.15,278.24,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
43,2024-07-02 19:00:00,120.19,226.52,209.92,209.134,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203
44,2024-07-02 20:00:00,114.05,163.51,137.36,137.654,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.866025403784439,0.49999999999999933
45,2024-07-02 21:00:00,106.91,134.43,115.99,116.154,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.7071067811865477,0.7071067811865474
46,2024-07-02 22:00:00,100.1,96.33,110.49,97.723,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
47,2024-07-02 23:00:00,97.46,93.89,101.37,97.265,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.25881904510252157,0.9659258262890681
